geoid,minority_afternoon_air_temp,white_afternoon_air_temp,climate_zone,population,population_minority
44007000200,2.09339981032,0.20703954168,Continental,6741,6134.31
44007000300,2.308691287476,0.33585772452400003,Continental,7225,6307.425
44007000400,1.642895315159,0.07023848584099998,Continental,4229,4055.6110000000003
44007000500,2.253557750703,0.029682118297,Continental,3283,3240.321
44007000600,1.4524782113260002,0.29960648267400003,Continental,1711,1418.419
44007000700,1.449870204114,0.164684588886,Continental,2395,2150.71
44007000800,-0.166164214658,-0.170200592342,Continental,4595,2269.93
44007000900,1.1733218562880001,1.898201327712,Continental,2889,1103.598
44007001000,1.5517856806399999,0.87287944536,Continental,2100,1344
44007001100,1.117771295704,1.733686091296,Continental,2282,894.544
44007001200,1.7456535353280003,0.37285803667200007,Continental,3792,3124.608
44007001300,1.628775729621,0.662048081379,Continental,3933,2796.363
44007001400,2.23629562815,0.17091172185,Continental,7668,7123.572
44007001500,0.9482969524800001,0.29946219552000003,Continental,3243,2464.68
44007001600,1.173720052675,0.123208182325,Continental,8428,7627.34
44007001700,0.9330336120699999,0.18037165293,Continental,3758,3149.2039999999997
44007001800,0.217321297126,0.040780005874,Continental,6613,5568.146000000001
44007001900,1.5510300338259997,0.40487164817399995,Continental,4521,3585.153
44007002000,0.868577068359,0.384780894641,Continental,6305,4369.365
44007002101,0.309518547703,0.205487355297,Continental,2774,1667.174
44007002102,0.800950067245,0.21936848975499998,Continental,6150,4827.75
44007002200,1.0599111272959998,0.123025398704,Continental,4606,4126.976
44007002300,0.15474493614999998,0.27750348885,Continental,4296,1537.9679999999998
44007002400,-0.03665271084999999,-0.06806932015,Continental,7347,2571.45
44007002500,0.7743861856989999,0.6259504973009999,Continental,2924,1616.9719999999998
44007002600,0.218450021088,0.027552254911999995,Continental,2835,2517.48
44007002700,0.44313847148999996,0.17663561450999998,Continental,6068,4338.62
44007002800,0.48221409322699993,0.10370825577299998,Continental,6395,5263.085
44007002900,0.720451275973,0.257094553027,Continental,7272,5359.464
44007003100,0.163659193424,0.23357185857599996,Continental,4151,1710.2120000000002
44007003200,-0.30689670556800003,-0.7587168554320001,Continental,3382,974.0160000000001
44007003300,0.05435797454999999,0.17695255545,Continental,4365,1025.7749999999999
44007003400,-0.25662092945200005,-1.4773042695479999,Continental,4510,667.4800000000001
44007003500,-0.352971638565,-0.939964766435,Continental,4837,1320.5010000000002
44007003601,-0.045844706952000006,-0.069924755048,Continental,2425,960.3000000000001
44007003602,-0.019394617635000003,-0.038499763365,Continental,5601,1876.335
44007003700,0.359133438528,0.588448193472,Continental,3151,1194.229
44007010101,-0.09446763694000002,-1.0169163270600001,Continental,4180,355.3
44007010102,-0.09309989282100001,-1.256173916179,Continental,3683,254.127
44007010200,0.023663763552000002,0.043562837448,Continental,7162,2521.0240000000003
44007010300,-0.1650800697,-0.6210155003,Continental,3786,795.06
44007010400,-0.200769984765,-0.436595046235,Continental,6441,2028.915
44007010501,-0.32161758315300004,-0.8148403078470001,Continental,4606,1303.498
44007010502,-0.5643212745839999,-1.3042922174159999,Continental,5071,1531.442
44007010600,-0.23261573800000002,-2.0935416420000004,Continental,6220,622
44007010701,-0.276047033906,-2.328170267094,Continental,2370,251.22
44007010702,-0.171365123375,-1.844695151625,Continental,3964,336.94
44007010800,1.4489829896120001,0.42793798138800004,Continental,4491,3467.052
44007010900,1.053050586329,0.436412760671,Continental,5019,3548.4330000000004
44007011000,1.054614098153,0.190502900847,Continental,6024,5102.3279999999995
44007011100,0.988792957894,0.123460088106,Continental,3895,3462.655
44007015000,0.3790505737649999,0.319016781235,Continental,4597,2496.171
44007015100,0.9066050459550001,0.23091696904500003,Continental,4685,3733.945
44007015200,1.468535355824,0.395088192176,Continental,3177,2503.4759999999997
44007015300,0.9965938697849999,0.684002875215,Continental,2251,1334.8429999999998
44007015400,1.2015147952,0.3794257248,Continental,2367,1798.92
44007015500,0.29714261325,0.26884331674999995,Continental,4144,2175.6
44007015600,0.14265424096,0.22125963904,Continental,2125,833
44007015700,0.022952587146000004,0.12140330685400001,Continental,3263,518.817
44007015800,-0.050216643621,-0.277996713379,Continental,3391,518.823
44007015900,0.21199339852600002,0.373623724474,Continental,3584,1297.4080000000001
44007016000,1.027995784218,0.508619737782,Continental,3454,2310.726
44007016100,1.3533436950000002,0.490448805,Continental,4687,3440.2580000000003
44007016300,0.507545988147,0.3630303208530001,Continental,3000,1749
44007016400,0.707780289797,0.27388446720299997,Continental,4214,3038.294
44007016500,-0.088580326072,-0.283605917928,Continental,3804,905.3520000000001
44007016600,-0.21789875091599997,-0.15267735608400002,Continental,1848,1086.624
44007016700,0.522517291128,0.26678375287199996,Continental,3725,2465.9500000000003
44007016800,0.30840606379999996,0.7477790861999999,Continental,3101,905.492
44007016900,-0.131107335808,-0.893168725192,Continental,1682,215.296
44007017000,0.29985062894000003,0.60331391606,Continental,4312,1431.584
44007017100,0.561597822812,0.44304944518800005,Continental,4433,2478.0469999999996
37063000101,-0.37194187514399996,-0.18652940885599997,Temperate,3150,2097.8999999999996
37063000102,-0.393038002647,-0.24397658835299998,Temperate,4430,2733.31
37063000200,-0.128424736539,-0.13207168646099998,Temperate,3343,1648.099
37063000301,0.24997149122400003,0.207851752776,Temperate,2381,1300.026
37063000302,-0.148818764691,-0.26571818430899996,Temperate,3819,1371.021
37063000401,-0.065010430102,-0.326618666898,Temperate,2900,481.40000000000003
37063000402,0.087215519944,0.324178442056,Temperate,2337,495.44399999999996
37063000500,-0.16606794636,-0.06783056963999999,Temperate,4532,3217.72
37063000600,-0.51413307285,-0.5797670821500001,Temperate,5504,2586.8799999999997
37063000700,-0.147806400594,-0.322914620406,Temperate,3682,1156.148
37063000900,0.043628173629,0.006925909370999999,Temperate,1710,1475.73
37063001001,0.05697042969200001,0.008213128308,Temperate,3706,3239.0440000000003
37063001002,-0.24055684468799998,-0.020634083312,Temperate,5931,5462.451
37063001100,0.476036858234,0.10027895076599999,Temperate,3183,2629.158
37063001301,0.394836790185,0.013474264815,Temperate,1382,1336.394
37063001303,0.5833060313199999,0.08562290368,Temperate,3985,3474.92
37063001304,-0.2240315209,-0.0048055791,Temperate,3411,3339.369
37063001400,0.23258559439499998,0.0035419126049999997,Temperate,2397,2361.045
37063001501,0.025658708600000003,0.0222120164,Temperate,3387,1815.432
37063001502,-0.10573559496000001,-0.03248086904,Temperate,5928,4534.92
37063001503,0.126327211326,0.113838589674,Temperate,1727,908.402
37063001705,-0.17585033907199998,-0.291836732928,Temperate,5050,1898.8
37063001708,-0.691351345818,-0.14059973218199998,Temperate,5245,4358.594999999999
37063001709,-0.357796830299,-0.042871512700999995,Temperate,6964,6218.852
37063001710,-0.388538428512,-0.148116859488,Temperate,4894,3543.2560000000003
37063001801,-0.22828404846000003,-0.08272964154000001,Temperate,8618,6325.612000000001
37063001802,-0.29774510080200006,-0.023447025198,Temperate,8121,7528.167
37063002007,-0.08903342433200001,-0.156915261668,Temperate,4855,1757.5100000000002
37063002009,-0.375110953168,-0.009224039832,Temperate,5052,4930.7519999999995
37063002015,-0.38699498148,-0.25161059851999995,Temperate,5801,3515.406
37063002016,-0.025776318936,-0.011258622064,Temperate,5304,3691.584
37063002026,-0.12450032139999999,-0.0189332286,Temperate,7296,6332.928
37063002200,0.36951159621199997,0.5144874377880001,Temperate,2091,874.038
37063002300,0.271473605733,0.055997571267,Temperate,1633,1353.757
37183050100,0.44744365679299997,0.792012456207,Temperate,4251,1534.6109999999999
37183050300,0.066778791552,0.396962816448,Temperate,3350,482.40000000000003
37183050400,0.101731871736,0.283616127264,Temperate,2045,539.88
37183050500,0.12862418898699998,0.29869869801300003,Temperate,3690,1110.69
37183050600,0.546615575979,0.32517960102099996,Temperate,3645,2285.415
37183050700,0.5336068415330001,0.151382685467,Temperate,3142,2447.618
37183050800,0.27786892668299995,0.077008374317,Temperate,4090,3202.47
37183050900,-0.039870379912,-0.011976668088,Temperate,3193,2455.417
37183051000,-0.017666486207999998,-0.05473714579199999,Temperate,2576,628.544
37183051101,0.0176330343,0.0411437467,Temperate,5363,1608.8999999999999
37183051102,-0.019693787904,-0.052709844096,Temperate,4977,1353.7440000000001
37183051200,0.058032454186000004,0.378301787814,Temperate,4805,639.065
37183051400,0.011674054560000001,0.07171204944,Temperate,4937,691.1800000000001
37183051501,-0.016278245516,-0.296764937484,Temperate,3498,181.89600000000002
37183051502,-0.010299717384,-0.145756606616,Temperate,2101,138.666
37183051600,0.007810448520000001,0.21534522348,Temperate,4909,171.81500000000003
37183051700,-0.0147174023,-0.27963064369999996,Temperate,3360,168
37183051800,0.028684393200000005,0.36970995679999996,Temperate,4563,328.53600000000006
37183051900,0.07213986441199999,0.035853944588,Temperate,5216,3484.2879999999996
37183052001,0.42861196014799996,0.047094987852,Temperate,4323,3895.0229999999997
37183052002,-0.11235247485000001,-0.01043711515,Temperate,5931,5426.865
37183052101,-0.13585714380000002,-0.0180014562,Temperate,9240,8158.92
37183052102,0.14898682543699998,0.0060462915629999996,Temperate,6960,6688.5599999999995
37183052301,-0.223672936266,-0.301380904734,Temperate,6438,2742.5879999999997
37183052302,0.01534395075,0.02330579925,Temperate,9657,3833.829
37183052401,0.03820242517,0.11772584083000001,Temperate,5892,1443.54
37183052404,-0.048056474666,-0.08808084733400001,Temperate,4736,1671.808
37183052406,0.05672284,0.04930116,Temperate,7507,4016.2450000000003
37183052407,0.138159973224,0.157053644776,Temperate,4291,2008.1879999999999
37183052408,0.101512182255,0.066276548745,Temperate,3586,2169.5299999999997
37183052409,0.45949431891199993,0.369917809088,Temperate,4286,2374.4439999999995
37183052503,-0.07462345419500001,-0.21574018080500001,Temperate,7085,1820.845
37183052504,0.012078372124,0.036821919875999996,Temperate,6774,1673.1779999999999
37183052505,-0.04337819619,-0.09133669880999999,Temperate,5296,1705.3120000000001
37183052506,-0.109105241173,-0.500421245827,Temperate,2677,479.183
37183052507,-0.04500973448000001,-0.12046723052,Temperate,3223,876.6560000000001
37183052601,-0.0174868802,-0.1573819218,Temperate,3410,341
37183052602,0.016530305909,0.081282155091,Temperate,4699,794.131
37183052603,-0.008914645005,-0.075986735995,Temperate,2865,300.825
37183052701,0.09109917939600001,0.08442910460400001,Temperate,6389,3315.891
37183052704,0.310290022326,0.08050345667400001,Temperate,6420,5097.4800000000005
37183052705,0.09819500876199999,0.06739522523800001,Temperate,4960,2941.2799999999997
37183052706,0.278044243968,0.083992532032,Temperate,4751,3648.768
37183052707,0.256286488538,0.127951125462,Temperate,7239,4828.4130000000005
37183052803,-0.11976727727999999,-0.022812814719999998,Temperate,12074,10142.16
37183052806,0.10709086464999999,0.015019585350000001,Temperate,18085,15860.545
37183053610,-0.007359524122,-0.009715937877999998,Temperate,12071,5202.601
37183053707,-0.172021164576,-0.393837929424,Temperate,7089,2155.056
37183053709,-0.046780077498,-0.085741388502,Temperate,6892,2432.8759999999997
37183053711,-0.126628201876,-0.47924836212399996,Temperate,4975,1039.7749999999999
37183053712,-0.054770708304,-0.647417859696,Temperate,2625,204.75
37183053713,-0.07664186846099999,-0.11837560853899999,Temperate,3519,1382.9669999999999
37183053714,0.00203017298,0.00991202102,Temperate,4347,738.99
37183053715,-0.035890347030000005,-0.15706850797000002,Temperate,3483,647.8380000000001
37183053716,-0.060958763124000004,-0.105141408876,Temperate,4216,1547.2720000000002
37183053717,0.083793560722,0.135561310278,Temperate,3994,1525.708
37183053718,0.015274200734,0.052310758266,Temperate,3628,819.928
37183053719,-0.003806403522,-0.023577794478,Temperate,4278,594.642
37183053722,-0.053025556797,-0.542767216203,Temperate,4837,430.49300000000005
37183053723,-0.005641388526,-0.016224458474,Temperate,3401,877.458
37183053724,0.059302267032,0.102725784968,Temperate,6541,2394.006
37183053725,-0.074993067696,-0.32819546830400004,Temperate,4994,928.8840000000001
37183053726,0.04150948662,0.05732262438,Temperate,2936,1233.12
37183054001,-0.022247965552,-0.059546025447999994,Temperate,4734,1287.6480000000001
37183054004,0.09124147802999999,0.11333582696999998,Temperate,5043,2249.178
37183054006,-0.114180193956,-0.142982405044,Temperate,3314,1471.416
37183054007,-0.123277436832,-0.216329827168,Temperate,4332,1572.5159999999998
37183054008,0.10111570151200001,0.023411024488,Temperate,7475,6069.700000000001
37183054011,-0.021465122854,-0.10784284614600001,Temperate,2834,470.444
37183054012,0.011301018804,0.062561849196,Temperate,3860,590.58
37183054013,0.00335537007,0.01182729993,Temperate,13315,2942.6150000000002
37183054014,0.076381842928,0.021795333072,Temperate,13810,10744.18
37183054015,0.047772328399,0.029404292601000002,Temperate,4320,2674.08
37183054016,-0.0034285686710000002,-0.011286318329,Temperate,6200,1444.6000000000001
37183054017,0.188593628952,0.29747242504800003,Temperate,2807,1089.116
37183054018,0.25957873425,0.08652624475,Temperate,3198,2398.5
37183054105,0.039696349218000006,0.03678987278200001,Temperate,13895,7211.505
37183054106,-0.118080167079,-0.033889159921,Temperate,8017,6229.209
37183054207,0.14176534615800002,0.34540079184200007,Temperate,9565,2783.4150000000004
37183054500,-0.002535715232,-0.002195096768,Temperate,10774,5774.8640000000005
37183980200,NA,NA,Temperate,0,NA
18177000200,0.30413610402700003,1.194071304973,Continental,3780,767.34
18177000500,0.13589375852199997,0.354697427478,Continental,3930,1088.61
18177000600,-0.018562004846,-0.222502993154,Continental,2099,161.623
18177000800,0.048703837266,0.18658040073399998,Continental,4563,944.5409999999999
18177000900,0.03242146908,0.11494884492,Continental,5601,1232.22
18177001000,0.276196989618,0.758248664382,Continental,3859,1030.353
18177001100,-0.019989522765,-0.108975140235,Continental,6946,1076.6299999999999
51087200301,0.133896591663,0.622581327337,Temperate,1550,274.34999999999997
51087200302,0.01849552848,0.12162211151999999,Temperate,3369,444.708
51087200303,0.286935399946,0.36223971305399993,Temperate,3540,1564.68
51087200404,-0.08411637645,-0.10280890455000001,Temperate,2768,1245.6000000000001
51087200409,0.19804579128599997,0.094057145714,Temperate,2935,1989.9299999999998
51087200410,0.35284049831099995,0.116987062689,Temperate,5688,4271.687999999999
51087200412,0.314749863432,0.11819355256800002,Temperate,2350,1708.45
51087200501,0.4042069594020001,0.348506186598,Temperate,2160,1159.92
51087200502,0.343502858355,0.6521576006450001,Temperate,2222,766.5899999999999
51087200503,0.01507398156,0.026452138440000002,Temperate,4209,1527.867
51087200600,-0.01203370753,-0.023568977470000002,Temperate,4731,1599.0779999999997
51087200700,0.06475092733,0.11411903766999999,Temperate,3697,1338.314
51087200801,-0.15271103277700002,-0.19997033622300003,Temperate,3337,1444.921
51087200805,0.225702190012,0.027327170988000003,Temperate,3682,3284.344
51087200905,-0.56509210356,-0.40253136144,Temperate,5277,3081.768
51087200906,-0.3128171112,-0.5561193088,Temperate,4654,1675.4399999999998
51087201002,-0.27821966936399994,-0.06696602463599999,Temperate,2888,2327.7279999999996
51087201003,-0.18467024641100002,-0.007895182588999999,Temperate,5851,5611.109
51087201102,-0.573804543011,-0.19847613398900002,Temperate,4232,3144.3759999999997
51087201401,-0.073863172636,-0.024884384364,Temperate,5263,3936.724
51087201501,-0.078046154085,-0.020125108915,Temperate,9851,7831.545
51087980100,NA,NA,Temperate,0,NA
51760010200,-0.212500113144,-0.5005875148560001,Temperate,4340,1293.32
51760010300,-0.416661471072,-0.034270856928,Temperate,1599,1477.476
51760010401,-0.135207173296,-0.23220362370400002,Temperate,2570,945.76
51760010402,-0.23976800660499997,-0.34646183839499994,Temperate,3458,1414.322
51760010500,-0.360650574075,-0.07650163692499999,Temperate,1570,1295.25
51760010600,0.34528846643600003,0.125131787564,Temperate,2297,1685.9980000000003
51760010700,0.4566446227,0.0694436523,Temperate,2670,2317.56
51760010800,0.13812073946,0.009601976540000001,Temperate,4432,4143.92
51760010900,-0.009541868696,-0.001325863304,Temperate,3225,2831.55
51760011000,0.03809473475,0.0067226002499999995,Temperate,2718,2310.2999999999997
51760011100,0.39321994981499997,0.141773179185,Temperate,3264,2399.04
51760020100,-0.04183295767,-0.00116083233,Temperate,1996,1942.108
51760020200,-0.602165066256,-0.007313745744,Temperate,4517,4462.796
51760020300,0.16990005226700003,0.025612090733,Temperate,1631,1417.3390000000002
51760020400,0.362570081552,0.018280844448,Temperate,5301,5046.552000000001
51760020500,0.264434485791,0.408426801209,Temperate,5318,2089.9739999999997
51760020600,0.406528197812,0.433406095188,Temperate,1852,896.3679999999999
51760020700,0.5699355620000001,0.168322938,Temperate,1363,1052.236
51760020800,0.13227254522100002,0.37451881577900004,Temperate,1671,436.13100000000003
51760020900,-0.53015965078,-0.09799159421999999,Temperate,3258,2749.7520000000004
51760021000,-0.7611998633340001,-0.16483403366600002,Temperate,2015,1656.3300000000002
51760021100,0.24377825052,0.04643395248,Temperate,1620,1360.8
51760021200,0.06856563858,0.01671500642,Temperate,1552,1247.808
51760030100,0.606597253056,0.017473994944,Temperate,2522,2451.384
51760030200,0.556109334582,0.37228688341800004,Temperate,2709,1622.691
51760030500,0.028136474546,0.03343130345399999,Temperate,4453,2035.0210000000002
51760040200,0.753783595859,0.7213310731410001,Temperate,4589,2344.9790000000003
51760040300,0.709165007235,0.657241557765,Temperate,3407,1768.233
51760040400,-0.00975651329,-0.03266310971,Temperate,4101,943.23
51760040500,-0.09197627880000002,-0.45550157120000007,Temperate,3378,567.504
51760040600,0.006557698365000001,0.026067666635000004,Temperate,1875,376.875
51760040700,0.031100569282,0.259558956718,Temperate,2663,284.941
51760040800,0.070446301016,0.316621286984,Temperate,1563,284.466
51760040900,0.040450796772,0.177026605228,Temperate,2522,469.09200000000004
51760041000,-0.0411232985,-0.3701096865,Temperate,2451,245.10000000000002
51760041100,0.156079311392,0.559880832608,Temperate,3623,789.814
51760041200,-0.130491574552,-0.728005626448,Temperate,1401,212.952
51760041300,-0.607835026491,-0.29802939450899996,Temperate,2831,1899.6009999999999
51760041400,-0.138749397155,-0.123536797845,Temperate,2361,1248.969
51760041600,-0.40409168861100003,-0.6677695543890001,Temperate,1516,571.532
51760050100,0.093381020454,0.525036333546,Temperate,2901,438.051
51760050200,0.009223995328000001,0.134900931672,Temperate,3198,204.672
51760050300,0.016755133354,0.43608630864599995,Temperate,1441,53.31700000000001
51760050400,0.025040231890000004,0.39937047811,Temperate,2748,162.132
51760050500,0.004330166633,0.013200872367000002,Temperate,4871,1203.137
51760050600,-0.080121592745,-1.0174344722550002,Temperate,2496,182.208
51760060200,0.7862795426560001,0.113353801344,Temperate,2652,2317.8480000000004
51760060400,0.665814667272,0.18127778472800002,Temperate,5748,4517.928
51760060500,-0.284756892612,-0.31599604538799997,Temperate,6395,3031.23
51760060600,-0.018104262841,-0.11801801415900001,Temperate,2601,345.933
51760060700,0.401366138459,0.045092302540999996,Temperate,5990,5385.01
51760060800,0.469693779569,0.042513177431,Temperate,3574,3277.358
51760060900,0.35694963640499994,0.14936190459499998,Temperate,1435,1011.675
51760061000,0.243644905868,0.14743841013200001,Temperate,6206,3866.338
51760070100,-0.128884419272,-0.719039391728,Temperate,5348,812.896
51760070300,-0.319718633152,-0.37988450284799996,Temperate,3469,1585.333
51760070400,-0.255797740737,-0.851551786263,Temperate,4131,954.2610000000001
51760070601,0.30172258379100003,0.016886269209,Temperate,6368,6030.496
51760070602,0.8732906241689999,0.074907664831,Temperate,2994,2757.4739999999997
51760070700,-0.451142961972,-0.058047740028000006,Temperate,5723,5070.5779999999995
51760070801,-0.45860308389999993,-0.0886559661,Temperate,7793,6530.534
51760070802,-0.3339173019,-0.0941818031,Temperate,2999,2339.2200000000003
51760070900,-0.071317246332,-0.012684221668,Temperate,8256,7009.344000000001
51760071001,0.18586011994999999,0.03672685005,Temperate,5000,4175
51760071002,0.21255346913999998,0.09549503686,Temperate,3818,2634.4199999999996
51760071100,-0.271516878612,-0.19024652038800002,Temperate,6265,3683.8199999999997
51770000100,0.286565268224,0.102789715776,Temperate,3340,2458.24
51770000300,-0.314882516866,-0.41570336913399997,Temperate,5136,2213.616
51770000400,-0.510448290528,-0.986467517472,Temperate,5731,1954.2710000000002
51770000500,-0.82867288644,-1.1257442985600001,Temperate,5008,2123.392
51770000601,-0.56401102827,-1.64779692573,Temperate,5276,1345.38
51770000602,-0.522303372558,-1.6359750264419999,Temperate,3527,853.534
51770000900,0.041645926326000005,0.010607431674,Temperate,6337,5050.589
51770001000,-0.6794952829119999,-0.29399366108799996,Temperate,1956,1365.288
51770001100,-0.523345900272,-1.154044805728,Temperate,1384,431.808
51770001200,-0.217089882106,-0.907728159894,Temperate,3220,621.46
51770001800,0.18005925016000002,1.00454107984,Temperate,3960,601.92
51770001900,0.351692303256,0.970459212744,Temperate,5252,1397.0320000000002
51770002100,0.31492658373599997,2.2248039302639997,Temperate,3352,415.648
51770002200,0.5634218085059999,0.8141376254939999,Temperate,2933,1199.597
51770002300,0.40897987977,0.20602745823,Temperate,6962,4629.7300000000005
51770002400,-1.671279936096,-0.12966827090400002,Temperate,3889,3608.9919999999997
51770002500,-1.4386121193569998,-0.15453529964299997,Temperate,5984,5403.552000000001
51770002600,-0.69870940216,-1.26395745784,Temperate,2862,1018.8720000000001
51770002700,-0.18184371788799997,-0.629958594112,Temperate,5378,1204.6719999999998
51770002800,0.277468854644,1.1984293083560003,Temperate,5161,970.268
51770002900,0.18552590279999998,1.4709553722,Temperate,5319,595.728
51770003000,0.49285595435,1.36697783565,Temperate,3544,939.1600000000001
51770003100,0.692684655641,2.6215959933589996,Temperate,3718,777.062
24031700304,-0.04476377745,-0.01589174755,Continental,8223,6068.574
24031700306,-0.176978645019,-0.080632191981,Continental,7814,5368.218000000001
24031700308,0.00452158016,0.00407457984,Continental,6267,3296.442
24031700309,0.720212573076,0.297036823924,Continental,5600,3964.7999999999997
24031700310,-0.185034575788,-0.114859388212,Continental,6677,4119.709
24031700311,-0.196303287906,-0.094947881094,Continental,10111,6814.814
24031700606,-0.108929685038,-0.109366276962,Continental,4344,2167.656
24031700607,0.39821538764400005,0.212544409356,Continental,7424,4840.448
24031700610,-0.65337181361,-1.1871121683900001,Continental,2111,749.405
24031700611,-0.6547463560079999,-0.285981166992,Continental,5762,4010.352
24031700613,-0.568267321024,-0.5100387909759999,Continental,6297,3318.5190000000002
24031700614,-1.283703050544,-0.46998964145600003,Continental,5135,3758.8199999999997
24031700615,-0.08023216749600001,-0.18456046450400004,Continental,3005,910.515
24031700616,0.06285985379100001,0.079679497209,Continental,4675,2061.675
24031700704,0.333334049114,0.18027773688600002,Continental,3020,1959.98
24031700706,-0.570840824202,-0.21544130279799997,Continental,4508,3272.808
24031700710,-0.178060724688,-0.090103017312,Continental,7044,4677.216
24031700711,-0.09690668756399999,-0.06846308643599999,Continental,6481,3797.866
24031700713,0.6124666919840001,0.11320474401599999,Continental,6128,5172.032
24031700715,-0.030385879193000002,-0.009127617807000001,Continental,6556,5041.564
24031700716,0.07891767562,0.03479655438,Continental,8355,5798.370000000001
24031700717,0.538486186786,0.088389467214,Continental,7424,6377.216
24031700718,0.33263827543999996,0.38425455956000004,Continental,6170,2862.8799999999997
24031700719,0.5812867383839999,0.13107446061599998,Continental,9595,7829.5199999999995
24031700720,-0.13730148690400001,-0.055537680096000006,Continental,3576,2546.112
24031700721,0.299326165776,0.078610912224,Continental,3296,2610.4320000000002
24031700722,0.386196045312,0.156214130688,Continental,5203,3704.5360000000005
24031700723,0.42692374547199996,0.526031043528,Continental,3735,1673.2799999999997
24031700724,0.9686044204719999,0.12710193752799998,Continental,3568,3154.112
24031700810,-0.961917291084,-0.5089042549160001,Continental,5160,3374.6400000000003
24031700811,0.222787899051,0.048573731949,Continental,4352,3572.9919999999997
24031700812,0.059189500284,0.047075311716,Continental,4060,2261.42
24031700813,-0.22726643323999998,-0.07656569676,Continental,5939,4442.372
24031700815,-0.33299820080799997,-0.124416910192,Continental,7824,5695.872
24031700816,0.44307286412499997,0.168062120875,Continental,8249,5980.525
24031700817,0.4945535330060001,0.41790685999399996,Continental,7808,4231.936000000001
24031700818,-0.196010422668,-0.054322173332000005,Continental,6538,5119.254
24031700819,-0.16897450230000002,-0.08135809370000001,Continental,6960,4698
24031700820,0.25227052188000004,0.07115322412,Continental,2685,2094.3
24031700822,0.748361447812,0.252121771188,Continental,1886,1410.728
24031700823,0.116056213776,0.10542511022400002,Continental,3428,1796.2720000000002
24031700824,0.213067643538,0.30534511446199997,Continental,2722,1118.7420000000002
24031700826,0.148140619326,0.34402090667400004,Continental,5740,1727.74
24031700828,-0.03756033758400001,-0.074226381416,Continental,2209,742.224
24031700829,0.18373640206599998,0.126105759934,Continental,3262,1934.366
24031700830,0.166272303034,0.043138657966000006,Continental,2845,2258.9300000000003
24031700832,-0.10906371138299999,-0.023778811616999997,Continental,3434,2819.314
24031700833,-0.551822138465,-0.188878718535,Continental,3890,2898.05
24031700834,-0.40958404356800004,-0.11284458343200002,Continental,5107,4003.8880000000004
24031700835,-1.792358374571,-0.6595682664289999,Continental,4836,3535.116
24031700901,0.534490291038,0.475888330962,Continental,4293,2270.9970000000003
24031700902,0.531440261752,0.283652164248,Continental,4242,2765.784
24031700903,-0.6408980047499999,-0.21363266825,Continental,2424,1818
24031700904,0.9876764672969999,0.34522024970299997,Continental,3424,2537.184
24031700905,0.488363197109,0.32693429389100004,Continental,3869,2317.531
24031701001,0.023630444838,0.027517704161999994,Continental,5700,2633.4
24031701002,0.026692789732,0.066313446268,Continental,3945,1132.215
24031701004,-0.07408363544999999,-0.13000351455,Continental,6018,2184.534
24031701005,-0.05882100019799999,-0.07547352080200001,Continental,3339,1462.4819999999997
24031701006,-0.201367402836,-0.325772395164,Continental,5456,2084.192
24031701007,0.011894226092,0.011382145908,Continental,3327,1700.097
24031701101,0.20177867987099996,0.165759899129,Continental,4932,2707.6679999999997
24031701102,0.521423105784,0.247637522216,Continental,6630,4495.139999999999
24031701201,0.192974248808,0.121828767192,Continental,5643,3459.159
24031701202,0.05932725252,0.33884222748000004,Continental,2646,394.25399999999996
24031701205,-0.018246208053,-0.040803008947,Continental,7102,2194.518
24031701206,-0.083545899444,-0.13289425455599999,Continental,6298,2431.0280000000002
24031701210,-0.035747383345,-0.070961223655,Continental,4048,1356.0800000000002
24031701211,-0.03146551359,-0.02020199641,Continental,6796,4138.764
24031701213,0.169499082896,0.283707021104,Continental,6892,2577.608
24031701214,-0.015302112392000002,-0.023733888608,Continental,3819,1497.048
24031701215,0.26965708968,0.34319993232000007,Continental,5703,2509.32
24031701216,0.610970000292,0.555003282708,Continental,4280,2242.7200000000003
24031701218,0.912167983475,0.7928189015250001,Continental,3155,1687.9250000000002
24031701219,-0.10570410094799998,-0.04254849505199999,Continental,4180,2980.3399999999997
24031701220,-0.39168329645999994,-0.29548038154,Continental,3824,2179.68
24031701221,0.19733394544799998,0.152548936552,Continental,4466,2518.8239999999996
24031701303,-0.18128329668800003,-0.6902710143120001,Continental,3401,707.408
24031701306,-0.2092725369,-0.9533526681000001,Continental,2808,505.44
24031701308,-0.510103002719,-0.6734306462809999,Continental,3388,1460.228
24031701312,-0.05782254648,-0.09930393852000001,Continental,6787,2497.616
24031701313,-0.136679516523,-0.197500230477,Continental,3796,1552.5639999999999
24031701314,0.17378429032999998,0.18087752667,Continental,3105,1521.45
24031701407,-0.426668704641,-0.35909318235900006,Continental,5545,3010.9349999999995
24031701409,-0.35994149766800004,-0.215044920332,Continental,4509,2822.634
24031701414,-0.17856363031199998,-0.03840311368799999,Continental,7396,6086.907999999999
24031701415,-0.389582434372,-0.137592713628,Continental,7597,5614.183000000001
24031701417,0.28746340000500004,0.044097614995000006,Continental,5929,5140.443
24031701418,0.330374587235,0.051561351765000006,Continental,3445,2979.925
24031701420,0.23899285865,0.16267581135,Continental,6292,3743.74
24031701421,-0.09274763476999999,-0.00406618023,Continental,1657,1587.406
24031701422,0.6799240876050001,0.021751957395,Continental,2939,2847.891
